CustomerID,ProductID,RegionID,PurchaseDate,StockDate,CostPrice,PurchasePrice,QuantityPurchased
2,5,5,13/03/1991,22/01/1990,4.5532,4.5532,5
3,6,6,14/03/1991,23/01/1990,5.6314,5.5532,1
4,7,7,15/03/1991,24/01/1990,6.0071,6.5532,2
5,8,8,16/03/1991,25/01/1990,7.6068,7.5532,4
6,9,1,17/03/1991,26/01/1990,8.5532,8.5532,4
7,10,2,18/03/1991,27/01/1990,9.6314,9.5532,5
8,11,3,19/03/1991,28/01/1990,10.0071,10.5532,1
9,12,4,20/03/1991,29/01/1990,11.6068,11.5532,3
10,1,5,21/03/1991,30/01/1990,0.5532,0.6638,1
11,2,6,22/03/1991,31/01/1990,1.6314,1.8208,2
12,3,7,23/03/1991,01/02/1990,2.0071,2.01,3
13,4,8,24/03/1991,02/02/1990,3.6068,3.9102,5
14,5,1,25/03/1991,03/02/1990,4.5532,4.5532,5
15,6,2,26/03/1991,04/02/1990,5.6314,5.5532,1
1,7,3,27/03/1991,05/02/1990,6.0071,6.5532,2
2,8,4,28/03/1991,06/02/1990,7.6068,7.5532,4
3,9,5,29/03/1991,07/02/1990,8.5532,8.5532,4
4,10,6,30/03/1991,08/02/1990,9.6314,9.5532,5
5,11,7,31/03/1991,09/02/1990,10.0071,10.5532,1
6,12,8,01/04/1991,10/02/1990,11.6068,11.5532,3
7,1,1,02/04/1991,11/02/1990,0.5532,0.6638,1
8,2,2,03/04/1991,12/02/1990,1.6314,1.8208,2
9,3,3,04/04/1991,13/02/1990,2.0071,2.01,3
10,4,4,05/04/1991,14/02/1990,3.6068,3.9102,5
11,5,5,06/04/1991,15/02/1990,4.5532,4.5532,5
12,6,6,07/04/1991,16/02/1990,5.6314,5.5532,1
13,7,7,08/04/1991,17/02/1990,6.0071,6.5532,2
14,8,8,09/04/1991,18/02/1990,7.6068,7.5532,4
15,9,1,10/04/1991,19/02/1990,8.5532,8.5532,4
1,10,2,11/04/1991,20/02/1990,9.6314,9.5532,5
2,11,3,12/04/1991,21/02/1990,10.0071,10.5532,1
3,12,4,13/04/1991,22/02/1990,11.6068,11.5532,3
4,1,5,14/04/1991,23/02/1990,0.5532,0.6638,1
5,2,6,15/04/1991,24/02/1990,1.6314,1.8208,2
6,3,7,16/04/1991,25/02/1990,2.0071,2.01,3
7,4,8,17/04/1991,26/02/1990,3.6068,3.9102,5
8,5,1,18/04/1991,27/02/1990,4.5532,4.5532,5
9,6,2,19/04/1991,28/02/1990,5.6314,5.5532,1
10,7,3,20/04/1991,01/03/1990,6.0071,6.5532,2
11,8,4,21/04/1991,02/03/1990,7.6068,7.5532,4
12,9,5,22/04/1991,03/03/1990,8.5532,8.5532,4
13,10,6,23/04/1991,04/03/1990,9.6314,9.5532,5
14,11,7,24/04/1991,05/03/1990,10.0071,10.5532,1
15,12,8,25/04/1991,06/03/1990,11.6068,11.5532,3
1,1,1,26/04/1991,07/03/1990,0.5532,0.6638,1
2,2,2,27/04/1991,08/03/1990,1.6314,1.8208,2
3,3,3,28/04/1991,09/03/1990,2.0071,2.01,3
4,4,4,29/04/1991,10/03/1990,3.6068,3.9102,5
5,5,5,30/04/1991,11/03/1990,4.5532,4.5532,5
6,6,6,01/05/1991,12/03/1990,5.6314,5.5532,1
7,7,7,02/05/1991,13/03/1990,6.0071,6.5532,2
8,8,8,03/05/1991,14/03/1990,7.6068,7.5532,4
9,9,1,04/05/1991,15/03/1990,8.5532,8.5532,4
10,10,2,05/05/1991,16/03/1990,9.6314,9.5532,5
11,11,3,06/05/1991,17/03/1990,10.0071,10.5532,1
12,12,4,07/05/1991,18/03/1990,11.6068,11.5532,3
13,1,5,08/05/1991,19/03/1990,0.5532,0.6638,1
14,2,6,09/05/1991,20/03/1990,1.6314,1.8208,2
15,3,7,10/05/1991,21/03/1990,2.0071,2.01,3
1,4,8,11/05/1991,22/03/1990,3.6068,3.9102,5
2,5,1,12/05/1991,23/03/1990,4.5532,4.5532,5
3,6,2,13/05/1991,24/03/1990,5.6314,5.5532,1
4,7,3,14/05/1991,01/01/1990,6.0071,6.5532,2
5,8,4,15/05/1991,02/01/1990,7.6068,7.5532,4
6,9,5,16/05/1991,03/01/1990,8.5532,8.5532,4
7,10,6,17/05/1991,04/01/1990,9.6314,9.5532,5
8,11,7,18/05/1991,05/01/1990,10.0071,10.5532,1
9,12,8,19/05/1991,06/01/1990,11.6068,11.5532,3
10,1,1,20/05/1991,07/01/1990,0.5532,0.6638,1
11,2,2,21/05/1991,08/01/1990,1.6314,1.8208,2
12,3,3,22/05/1991,09/01/1990,2.0071,2.01,3
13,4,4,23/05/1991,10/01/1990,3.6068,3.9102,5
14,5,5,24/05/1991,11/01/1990,4.5532,4.5532,5
15,6,6,25/05/1991,12/01/1990,5.6314,5.5532,1
1,7,7,26/05/1991,13/01/1990,6.0071,6.5532,2
2,8,8,27/05/1991,14/01/1990,7.6068,7.5532,4
3,9,1,28/05/1991,15/01/1990,8.5532,8.5532,4
4,10,2,29/05/1991,16/01/1990,9.6314,9.5532,5
5,11,3,30/05/1991,17/01/1990,10.0071,10.5532,1
6,12,4,31/05/1991,18/01/1990,11.6068,11.5532,3
7,1,5,01/06/1991,19/01/1990,0.5532,0.6638,1
8,2,6,02/06/1991,20/01/1990,1.6314,1.8208,2
9,3,7,03/06/1991,21/01/1990,2.0071,2.01,3
10,4,8,04/06/1991,22/01/1990,3.6068,3.9102,5
11,5,1,05/06/1991,23/01/1990,4.5532,4.5532,5
12,6,2,06/06/1991,24/01/1990,5.6314,5.5532,1
13,7,3,07/06/1991,25/01/1990,6.0071,6.5532,2
14,8,4,08/06/1991,26/01/1990,7.6068,7.5532,4
15,9,5,09/06/1991,27/01/1990,8.5532,8.5532,4
1,10,6,10/06/1991,28/01/1990,9.6314,9.5532,5
2,11,7,11/06/1991,29/01/1990,10.0071,10.5532,1
3,12,8,12/06/1991,30/01/1990,11.6068,11.5532,3
4,1,1,13/06/1991,31/01/1990,0.5532,0.6638,1
5,2,2,14/06/1991,01/02/1990,1.6314,1.8208,2
6,3,3,15/06/1991,02/02/1990,2.0071,2.01,3
7,4,4,16/06/1991,03/02/1990,3.6068,3.9102,5
8,5,5,17/06/1991,04/02/1990,4.5532,4.5532,5
9,6,6,18/06/1991,05/02/1990,5.6314,5.5532,1
10,7,7,19/06/1991,06/02/1990,6.0071,6.5532,2
11,8,8,20/06/1991,07/02/1990,7.6068,7.5532,4
12,9,1,21/06/1991,08/02/1990,8.5532,8.5532,4
13,10,2,22/06/1991,09/02/1990,9.6314,9.5532,5
14,11,3,23/06/1991,10/02/1990,10.0071,10.5532,1
15,12,4,24/06/1991,11/02/1990,11.6068,11.5532,3
1,1,5,25/06/1991,12/02/1990,0.5532,0.6638,1
2,2,6,26/06/1991,13/02/1990,1.6314,1.8208,2
3,3,7,27/06/1991,14/02/1990,2.0071,2.01,3
4,4,8,28/06/1991,15/02/1990,3.6068,3.9102,5
5,5,1,29/06/1991,16/02/1990,4.5532,4.5532,5
6,6,2,30/06/1991,17/02/1990,5.6314,5.5532,1
7,7,3,01/07/1991,18/02/1990,6.0071,6.5532,2
8,8,4,02/07/1991,19/02/1990,7.6068,7.5532,4
9,9,5,03/07/1991,20/02/1990,8.5532,8.5532,4
10,10,6,04/07/1991,21/02/1990,9.6314,9.5532,5
11,11,7,05/07/1991,22/02/1990,10.0071,10.5532,1
12,12,8,06/07/1991,23/02/1990,11.6068,11.5532,3
13,1,1,07/07/1991,24/02/1990,0.5532,0.6638,1
14,2,2,08/07/1991,25/02/1990,1.6314,1.8208,2
15,3,3,09/07/1991,26/02/1990,2.0071,2.01,3
1,4,4,10/07/1991,27/02/1990,3.6068,3.9102,5
2,5,5,11/07/1991,28/02/1990,4.5532,4.5532,5
3,6,6,12/07/1991,01/03/1990,5.6314,5.5532,1
4,7,7,13/07/1991,02/03/1990,6.0071,6.5532,2
5,8,8,14/07/1991,03/03/1990,7.6068,7.5532,4
6,9,1,15/07/1991,04/03/1990,8.5532,8.5532,4
7,10,2,16/07/1991,05/03/1990,9.6314,9.5532,5
8,11,3,17/07/1991,06/03/1990,10.0071,10.5532,1
9,12,4,18/07/1991,07/03/1990,11.6068,11.5532,3
10,1,5,19/07/1991,08/03/1990,0.5532,0.6638,1
11,2,6,20/07/1991,09/03/1990,1.6314,1.8208,2
12,3,7,21/07/1991,10/03/1990,2.0071,2.01,3
13,4,8,22/07/1991,11/03/1990,3.6068,3.9102,5
14,5,1,23/07/1991,12/03/1990,4.5532,4.5532,5
15,6,2,24/07/1991,13/03/1990,5.6314,5.5532,1
1,7,3,25/07/1991,14/03/1990,6.0071,6.5532,2
2,8,4,26/07/1991,15/03/1990,7.6068,7.5532,4
3,9,5,27/07/1991,16/03/1990,8.5532,8.5532,4
4,10,6,28/07/1991,17/03/1990,9.6314,9.5532,5
5,11,7,29/07/1991,18/03/1990,10.0071,10.5532,1
6,12,8,30/07/1991,19/03/1990,11.6068,11.5532,3
7,1,1,31/07/1991,20/03/1990,0.5532,0.6638,1
8,2,2,01/08/1991,21/03/1990,1.6314,1.8208,2
9,3,3,02/08/1991,22/03/1990,2.0071,2.01,3
10,4,4,03/08/1991,23/03/1990,3.6068,3.9102,5
11,5,5,04/08/1991,24/03/1990,4.5532,4.5532,5
12,6,6,05/08/1991,01/01/1990,5.6314,5.5532,1
13,7,7,06/08/1991,02/01/1990,6.0071,6.5532,2
14,8,8,07/08/1991,03/01/1990,7.6068,7.5532,4
15,9,1,08/08/1991,04/01/1990,8.5532,8.5532,4
1,10,2,09/08/1991,05/01/1990,9.6314,9.5532,5
2,11,3,10/08/1991,06/01/1990,10.0071,10.5532,1
3,12,4,11/08/1991,07/01/1990,11.6068,11.5532,3
4,1,5,12/08/1991,08/01/1990,0.5532,0.6638,1
5,2,6,13/08/1991,09/01/1990,1.6314,1.8208,2
6,3,7,14/08/1991,10/01/1990,2.0071,2.01,3
7,4,8,15/08/1991,11/01/1990,3.6068,3.9102,5
8,5,1,16/08/1991,12/01/1990,4.5532,4.5532,5
9,6,2,17/08/1991,13/01/1990,5.6314,5.5532,1
10,7,3,18/08/1991,14/01/1990,6.0071,6.5532,2
11,8,4,19/08/1991,15/01/1990,7.6068,7.5532,4
12,9,5,20/08/1991,16/01/1990,8.5532,8.5532,4
13,10,6,21/08/1991,17/01/1990,9.6314,9.5532,5
14,11,7,22/08/1991,18/01/1990,10.0071,10.5532,1
15,12,8,23/08/1991,19/01/1990,11.6068,11.5532,3
1,1,1,24/08/1991,20/01/1990,0.5532,0.6638,1
2,2,2,25/08/1991,21/01/1990,1.6314,1.8208,2
3,3,3,26/08/1991,22/01/1990,2.0071,2.01,3
4,4,4,27/08/1991,23/01/1990,3.6068,3.9102,5
5,5,5,28/08/1991,24/01/1990,4.5532,4.5532,5
6,6,6,29/08/1991,25/01/1990,5.6314,5.5532,1
7,7,7,30/08/1991,26/01/1990,6.0071,6.5532,2
8,8,8,31/08/1991,27/01/1990,7.6068,7.5532,4
9,9,1,01/09/1991,28/01/1990,8.5532,8.5532,4
10,10,2,02/09/1991,29/01/1990,9.6314,9.5532,5
11,11,3,03/09/1991,30/01/1990,10.0071,10.5532,1
12,12,4,04/09/1991,31/01/1990,11.6068,11.5532,3
13,1,5,05/09/1991,01/02/1990,0.5532,0.6638,1
14,2,6,06/09/1991,02/02/1990,1.6314,1.8208,2
15,3,7,07/09/1991,03/02/1990,2.0071,2.01,3
1,4,8,08/09/1991,04/02/1990,3.6068,3.9102,5
2,5,1,09/09/1991,05/02/1990,4.5532,4.5532,5
3,6,2,10/09/1991,06/02/1990,5.6314,5.5532,1
4,7,3,11/09/1991,07/02/1990,6.0071,6.5532,2
5,8,4,12/09/1991,08/02/1990,7.6068,7.5532,4
6,9,5,13/09/1991,09/02/1990,8.5532,8.5532,4
7,10,6,14/09/1991,10/02/1990,9.6314,9.5532,5
8,11,7,15/09/1991,11/02/1990,10.0071,10.5532,1
9,12,8,16/09/1991,12/02/1990,11.6068,11.5532,3
10,1,1,17/09/1991,13/02/1990,0.5532,0.6638,1
11,2,2,18/09/1991,14/02/1990,1.6314,1.8208,2
12,3,3,19/09/1991,15/02/1990,2.0071,2.01,3
13,4,4,20/09/1991,16/02/1990,3.6068,3.9102,5
14,5,5,21/09/1991,17/02/1990,4.5532,4.5532,5
15,6,6,22/09/1991,18/02/1990,5.6314,5.5532,1
1,7,7,23/09/1991,19/02/1990,6.0071,6.5532,2
2,8,8,24/09/1991,20/02/1990,7.6068,7.5532,4
3,9,1,25/09/1991,21/02/1990,8.5532,8.5532,4
4,10,2,26/09/1991,22/02/1990,9.6314,9.5532,5
5,11,3,27/09/1991,23/02/1990,10.0071,10.5532,1
6,12,4,28/09/1991,24/02/1990,11.6068,11.5532,3
7,1,5,29/09/1991,25/02/1990,0.5532,0.6638,1
8,2,6,30/09/1991,26/02/1990,1.6314,1.8208,2
9,3,7,01/10/1991,27/02/1990,2.0071,2.01,3
10,4,8,02/10/1991,28/02/1990,3.6068,3.9102,5
11,5,1,03/10/1991,01/03/1990,4.5532,4.5532,5
12,6,2,04/10/1991,02/03/1990,5.6314,5.5532,1
13,7,3,05/10/1991,03/03/1990,6.0071,6.5532,2
14,8,4,06/10/1991,04/03/1990,7.6068,7.5532,4
15,9,5,07/10/1991,05/03/1990,8.5532,8.5532,4
1,10,6,08/10/1991,06/03/1990,9.6314,9.5532,5
2,11,7,09/10/1991,07/03/1990,10.0071,10.5532,1
3,12,8,10/10/1991,08/03/1990,11.6068,11.5532,3
4,1,1,11/10/1991,09/03/1990,0.5532,0.6638,1
5,2,2,12/10/1991,10/03/1990,1.6314,1.8208,2
6,3,3,13/10/1991,11/03/1990,2.0071,2.01,3
7,4,4,14/10/1991,12/03/1990,3.6068,3.9102,5
8,5,5,15/10/1991,13/03/1990,4.5532,4.5532,5
9,6,6,16/10/1991,14/03/1990,5.6314,5.5532,1
10,7,7,17/10/1991,15/03/1990,6.0071,6.5532,2
11,8,8,18/10/1991,16/03/1990,7.6068,7.5532,4
12,9,1,19/10/1991,17/03/1990,8.5532,8.5532,4
13,10,2,20/10/1991,18/03/1990,9.6314,9.5532,5
14,11,3,21/10/1991,19/03/1990,10.0071,10.5532,1
15,12,4,22/10/1991,20/03/1990,11.6068,11.5532,3
1,1,5,23/10/1991,21/03/1990,0.5532,0.6638,1
2,2,6,24/10/1991,22/03/1990,1.6314,1.8208,2
3,3,7,25/10/1991,23/03/1990,2.0071,2.01,3
4,4,8,26/10/1991,24/03/1990,3.6068,3.9102,5
5,5,1,27/10/1991,01/01/1990,4.5532,4.5532,5
6,6,2,28/10/1991,02/01/1990,5.6314,5.5532,1
7,7,3,29/10/1991,03/01/1990,6.0071,6.5532,2
8,8,4,30/10/1991,04/01/1990,7.6068,7.5532,4
9,9,5,31/10/1991,05/01/1990,8.5532,8.5532,4
10,10,6,01/11/1991,06/01/1990,9.6314,9.5532,5
11,11,7,02/11/1991,07/01/1990,10.0071,10.5532,1
12,12,8,03/11/1991,08/01/1990,11.6068,11.5532,3
13,1,1,04/11/1991,09/01/1990,0.5532,0.6638,1
14,2,2,05/11/1991,10/01/1990,1.6314,1.8208,2
15,3,3,06/11/1991,11/01/1990,2.0071,2.01,3
1,4,4,07/11/1991,12/01/1990,3.6068,3.9102,5
2,5,5,08/11/1991,13/01/1990,4.5532,4.5532,5
3,6,6,09/11/1991,14/01/1990,5.6314,5.5532,1
4,7,7,10/11/1991,15/01/1990,6.0071,6.5532,2
5,8,8,11/11/1991,16/01/1990,7.6068,7.5532,4
6,9,1,12/11/1991,17/01/1990,8.5532,8.5532,4
7,10,2,13/11/1991,18/01/1990,9.6314,9.5532,5
8,11,3,14/11/1991,19/01/1990,10.0071,10.5532,1
9,12,4,15/11/1991,20/01/1990,11.6068,11.5532,3
10,1,5,16/11/1991,21/01/1990,0.5532,0.6638,1
11,2,6,17/11/1991,22/01/1990,1.6314,1.8208,2
12,3,7,18/11/1991,23/01/1990,2.0071,2.01,3
13,4,8,19/11/1991,24/01/1990,3.6068,3.9102,5
14,5,1,20/11/1991,25/01/1990,4.5532,4.5532,5
15,6,2,21/11/1991,26/01/1990,5.6314,5.5532,1
1,7,3,22/11/1991,27/01/1990,6.0071,6.5532,2
2,8,4,23/11/1991,28/01/1990,7.6068,7.5532,4
3,9,5,24/11/1991,29/01/1990,8.5532,8.5532,4
4,10,6,25/11/1991,30/01/1990,9.6314,9.5532,5
5,11,7,26/11/1991,31/01/1990,10.0071,10.5532,1
6,12,8,27/11/1991,01/02/1990,11.6068,11.5532,3
7,1,1,28/11/1991,02/02/1990,0.5532,0.6638,1
8,2,2,29/11/1991,03/02/1990,1.6314,1.8208,2
9,3,3,30/11/1991,04/02/1990,2.0071,2.01,3
10,4,4,01/12/1991,05/02/1990,3.6068,3.9102,5
11,5,5,02/12/1991,06/02/1990,4.5532,4.5532,5
12,6,6,03/12/1991,07/02/1990,5.6314,5.5532,1
13,7,7,04/12/1991,08/02/1990,6.0071,6.5532,2
14,8,8,05/12/1991,09/02/1990,7.6068,7.5532,4
15,9,1,06/12/1991,10/02/1990,8.5532,8.5532,4
1,10,2,07/12/1991,11/02/1990,9.6314,9.5532,5
2,11,3,08/12/1991,12/02/1990,10.0071,10.5532,1
3,12,4,09/12/1991,13/02/1990,11.6068,11.5532,3
4,1,5,10/12/1991,14/02/1990,0.5532,0.6638,1
5,2,6,11/12/1991,15/02/1990,1.6314,1.8208,2
6,3,7,12/12/1991,16/02/1990,2.0071,2.01,3
7,4,8,13/12/1991,17/02/1990,3.6068,3.9102,5
8,5,1,14/12/1991,18/02/1990,4.5532,4.5532,5
9,6,2,15/12/1991,19/02/1990,5.6314,5.5532,1
10,7,3,16/12/1991,20/02/1990,6.0071,6.5532,2
11,8,4,17/12/1991,21/02/1990,7.6068,7.5532,4
12,9,5,18/12/1991,22/02/1990,8.5532,8.5532,4
13,10,6,19/12/1991,23/02/1990,9.6314,9.5532,5
14,11,7,20/12/1991,24/02/1990,10.0071,10.5532,1
15,12,8,21/12/1991,25/02/1990,11.6068,11.5532,3
1,1,1,22/12/1991,26/02/1990,0.5532,0.6638,1
2,2,2,23/12/1991,27/02/1990,1.6314,1.8208,2
3,3,3,24/12/1991,28/02/1990,2.0071,2.01,3
4,4,4,25/12/1991,01/03/1990,3.6068,3.9102,5
5,5,5,26/12/1991,02/03/1990,4.5532,4.5532,5
6,6,6,27/12/1991,03/03/1990,5.6314,5.5532,1
7,7,7,28/12/1991,04/03/1990,6.0071,6.5532,2
8,8,8,29/12/1991,05/03/1990,7.6068,7.5532,4
9,9,1,30/12/1991,06/03/1990,8.5532,8.5532,4
10,10,2,31/12/1991,07/03/1990,9.6314,9.5532,5
11,11,3,01/01/1992,08/03/1990,10.0071,10.5532,1
12,12,4,02/01/1992,09/03/1990,11.6068,11.5532,3
13,1,5,03/01/1992,10/03/1990,0.5532,0.6638,1
14,2,6,04/01/1992,11/03/1990,1.6314,1.8208,2
15,3,7,05/01/1992,12/03/1990,2.0071,2.01,3
1,4,8,06/01/1992,13/03/1990,3.6068,3.9102,5
2,5,1,07/01/1992,14/03/1990,4.5532,4.5532,5
3,6,2,08/01/1992,15/03/1990,5.6314,5.5532,1
4,7,3,09/01/1992,16/03/1990,6.0071,6.5532,2
5,8,4,10/01/1992,17/03/1990,7.6068,7.5532,4
6,9,5,11/01/1992,18/03/1990,8.5532,8.5532,4
7,10,6,12/01/1992,19/03/1990,9.6314,9.5532,5
8,11,7,13/01/1992,20/03/1990,10.0071,10.5532,1
9,12,8,14/01/1992,21/03/1990,11.6068,11.5532,3
10,1,1,15/01/1992,22/03/1990,0.5532,0.6638,1
11,2,2,16/01/1992,23/03/1990,1.6314,1.8208,2
12,3,3,17/01/1992,24/03/1990,2.0071,2.01,3
13,4,4,18/01/1992,01/01/1990,3.6068,3.9102,5
14,5,5,19/01/1992,02/01/1990,4.5532,4.5532,5
15,6,6,20/01/1992,03/01/1990,5.6314,5.5532,1
1,7,7,21/01/1992,04/01/1990,6.0071,6.5532,2
2,8,8,22/01/1992,05/01/1990,7.6068,7.5532,4
3,9,1,23/01/1992,06/01/1990,8.5532,8.5532,4
4,10,2,24/01/1992,07/01/1990,9.6314,9.5532,5
5,11,3,25/01/1992,08/01/1990,10.0071,10.5532,1
6,12,4,26/01/1992,09/01/1990,11.6068,11.5532,3
7,1,5,27/01/1992,10/01/1990,0.5532,0.6638,1
8,2,6,28/01/1992,11/01/1990,1.6314,1.8208,2
9,3,7,29/01/1992,12/01/1990,2.0071,2.01,3
10,4,8,30/01/1992,13/01/1990,3.6068,3.9102,5
11,5,1,31/01/1992,14/01/1990,4.5532,4.5532,5
12,6,2,01/02/1992,15/01/1990,5.6314,5.5532,1
13,7,3,02/02/1992,16/01/1990,6.0071,6.5532,2
14,8,4,03/02/1992,17/01/1990,7.6068,7.5532,4
15,9,5,04/02/1992,18/01/1990,8.5532,8.5532,4
1,10,6,05/02/1992,19/01/1990,9.6314,9.5532,5
2,11,7,06/02/1992,20/01/1990,10.0071,10.5532,1
3,12,8,07/02/1992,21/01/1990,11.6068,11.5532,3
4,1,1,08/02/1992,22/01/1990,0.5532,0.6638,1
5,2,2,09/02/1992,23/01/1990,1.6314,1.8208,2
6,3,3,10/02/1992,24/01/1990,2.0071,2.01,3
7,4,4,11/02/1992,25/01/1990,3.6068,3.9102,5
8,5,5,12/02/1992,26/01/1990,4.5532,4.5532,5
9,6,6,13/02/1992,27/01/1990,5.6314,5.5532,1
10,7,7,14/02/1992,28/01/1990,6.0071,6.5532,2
11,8,8,15/02/1992,29/01/1990,7.6068,7.5532,4
12,9,1,16/02/1992,30/01/1990,8.5532,8.5532,4
13,10,2,17/02/1992,31/01/1990,9.6314,9.5532,5
14,11,3,18/02/1992,01/02/1990,10.0071,10.5532,1
15,12,4,19/02/1992,02/02/1990,11.6068,11.5532,3
1,1,5,20/02/1992,03/02/1990,0.5532,0.6638,1
2,2,6,21/02/1992,04/02/1990,1.6314,1.8208,2
3,3,7,22/02/1992,05/02/1990,2.0071,2.01,3
4,4,8,23/02/1992,06/02/1990,3.6068,3.9102,5
5,5,1,24/02/1992,07/02/1990,4.5532,4.5532,5
6,6,2,25/02/1992,08/02/1990,5.6314,5.5532,1
7,7,3,26/02/1992,09/02/1990,6.0071,6.5532,2
8,8,4,27/02/1992,10/02/1990,7.6068,7.5532,4
9,9,5,28/02/1992,11/02/1990,8.5532,8.5532,4
10,10,6,29/02/1992,12/02/1990,9.6314,9.5532,5
11,11,7,01/03/1992,13/02/1990,10.0071,10.5532,1
12,12,8,02/03/1992,14/02/1990,11.6068,11.5532,3
13,1,1,03/03/1992,15/02/1990,0.5532,0.6638,1
14,2,2,04/03/1992,16/02/1990,1.6314,1.8208,2
15,3,3,05/03/1992,17/02/1990,2.0071,2.01,3
1,4,4,06/03/1992,18/02/1990,3.6068,3.9102,5
2,5,5,07/03/1992,19/02/1990,4.5532,4.5532,5
3,6,6,08/03/1992,20/02/1990,5.6314,5.5532,1
4,7,7,09/03/1992,21/02/1990,6.0071,6.5532,2
5,8,8,10/03/1992,22/02/1990,7.6068,7.5532,4
6,9,1,11/03/1992,23/02/1990,8.5532,8.5532,4
7,10,2,12/03/1992,24/02/1990,9.6314,9.5532,5
8,11,3,13/03/1992,25/02/1990,10.0071,10.5532,1
9,12,4,14/03/1992,26/02/1990,11.6068,11.5532,3
10,1,5,15/03/1992,27/02/1990,0.5532,0.6638,1
11,2,6,16/03/1992,28/02/1990,1.6314,1.8208,2
12,3,7,17/03/1992,01/03/1990,2.0071,2.01,3
13,4,8,18/03/1992,02/03/1990,3.6068,3.9102,5
14,5,1,19/03/1992,03/03/1990,4.5532,4.5532,5
15,6,2,20/03/1992,04/03/1990,5.6314,5.5532,1
1,7,3,21/03/1992,05/03/1990,6.0071,6.5532,2
2,8,4,22/03/1992,06/03/1990,7.6068,7.5532,4
3,9,5,23/03/1992,07/03/1990,8.5532,8.5532,4
4,10,6,24/03/1992,08/03/1990,9.6314,9.5532,5
5,11,7,25/03/1992,09/03/1990,10.0071,10.5532,1
6,12,8,26/03/1992,10/03/1990,11.6068,11.5532,3
7,1,1,27/03/1992,11/03/1990,0.5532,0.6638,1
8,2,2,28/03/1992,12/03/1990,1.6314,1.8208,2
9,3,3,29/03/1992,13/03/1990,2.0071,2.01,3
10,4,4,30/03/1992,14/03/1990,3.6068,3.9102,5
11,5,5,31/03/1992,15/03/1990,4.5532,4.5532,5
12,6,6,01/04/1992,16/03/1990,5.6314,5.5532,1
13,7,7,02/04/1992,17/03/1990,6.0071,6.5532,2
14,8,8,03/04/1992,18/03/1990,7.6068,7.5532,4
15,9,1,04/04/1992,19/03/1990,8.5532,8.5532,4
1,10,2,05/04/1992,20/03/1990,9.6314,9.5532,5
2,11,3,06/04/1992,21/03/1990,10.0071,10.5532,1
3,12,4,07/04/1992,22/03/1990,11.6068,11.5532,3
4,1,5,08/04/1992,23/03/1990,0.5532,0.6638,1
5,2,6,09/04/1992,24/03/1990,1.6314,1.8208,2
6,3,7,10/04/1992,01/01/1990,2.0071,2.01,3
7,4,8,11/04/1992,02/01/1990,3.6068,3.9102,5
8,5,1,12/04/1992,03/01/1990,4.5532,4.5532,5
9,6,2,13/04/1992,04/01/1990,5.6314,5.5532,1
10,7,3,14/04/1992,05/01/1990,6.0071,6.5532,2
11,8,4,15/04/1992,06/01/1990,7.6068,7.5532,4
12,9,5,16/04/1992,07/01/1990,8.5532,8.5532,4
13,10,6,17/04/1992,08/01/1990,9.6314,9.5532,5
14,11,7,18/04/1992,09/01/1990,10.0071,10.5532,1
15,12,8,19/04/1992,10/01/1990,11.6068,11.5532,3
1,1,1,20/04/1992,11/01/1990,0.5532,0.6638,1
2,2,2,21/04/1992,12/01/1990,1.6314,1.8208,2
3,3,3,22/04/1992,13/01/1990,2.0071,2.01,3
4,4,4,23/04/1992,14/01/1990,3.6068,3.9102,5
5,5,5,24/04/1992,15/01/1990,4.5532,4.5532,5
6,6,6,25/04/1992,16/01/1990,5.6314,5.5532,1
7,7,7,26/04/1992,17/01/1990,6.0071,6.5532,2
8,8,8,27/04/1992,18/01/1990,7.6068,7.5532,4
9,9,1,28/04/1992,19/01/1990,8.5532,8.5532,4
10,10,2,29/04/1992,20/01/1990,9.6314,9.5532,5
11,11,3,30/04/1992,21/01/1990,10.0071,10.5532,1
12,12,4,01/05/1992,22/01/1990,11.6068,11.5532,3
13,1,5,02/05/1992,23/01/1990,0.5532,0.6638,1
14,2,6,03/05/1992,24/01/1990,1.6314,1.8208,2
15,3,7,04/05/1992,25/01/1990,2.0071,2.01,3
1,4,8,05/05/1992,26/01/1990,3.6068,3.9102,5
2,5,1,06/05/1992,27/01/1990,4.5532,4.5532,5
3,6,2,07/05/1992,28/01/1990,5.6314,5.5532,1
4,7,3,08/05/1992,29/01/1990,6.0071,6.5532,2
5,8,4,09/05/1992,30/01/1990,7.6068,7.5532,4
6,9,5,10/05/1992,31/01/1990,8.5532,8.5532,4
7,10,6,11/05/1992,01/02/1990,9.6314,9.5532,5
8,11,7,12/05/1992,02/02/1990,10.0071,10.5532,1
9,12,8,13/05/1992,03/02/1990,11.6068,11.5532,3
10,1,1,14/05/1992,04/02/1990,0.5532,0.6638,1
11,2,2,15/05/1992,05/02/1990,1.6314,1.8208,2
12,3,3,16/05/1992,06/02/1990,2.0071,2.01,3
13,4,4,17/05/1992,07/02/1990,3.6068,3.9102,5
14,5,5,18/05/1992,08/02/1990,4.5532,4.5532,5
15,6,6,19/05/1992,09/02/1990,5.6314,5.5532,1
1,7,7,20/05/1992,10/02/1990,6.0071,6.5532,2
2,8,8,21/05/1992,11/02/1990,7.6068,7.5532,4
3,9,1,22/05/1992,12/02/1990,8.5532,8.5532,4
